meetingName,meetingDate,raceNumber,runnerNumber,Unnamed: 0,location,weatherCondition,trackCondition,raceName,raceStartTime,raceDistance,trackDirection,raceClassConditions,runnerName,riderName,finishingPosition,FixedWinOpen,FixedWinClose,overall (runner starts),track (runner starts),firm (runner starts),good (runner starts),dead (runner starts),slow (runner starts),soft (runner starts),heavy (runner starts),distance (runner starts),classSame (runner starts),classStronger (runner starts),firstUp (runner starts),secondUp (runner starts),trackDistance (runner starts),overall (runner wins),track (runner wins),firm (runner wins),good (runner wins),dead (runner wins),slow (runner wins),soft (runner wins),heavy (runner wins),distance (runner wins),classSame (runner wins),classStronger (runner wins),firstUp (runner wins),secondUp (runner wins),trackDistance (runner wins),overall (runner placings),track (runner placings),firm (runner placings),good (runner placings),dead (runner placings),slow (runner placings),soft (runner placings),heavy (runner placings),distance (runner placings),classSame (runner placings),classStronger (runner placings),firstUp (runner placings),secondUp (runner placings),trackDistance (runner placings),track (trainer starts),region (trainer starts),last30Days (trainer starts),last12Months (trainer starts),jockey (trainer starts),track (trainer wins),region (trainer wins),last30Days (trainer wins),last12Months (trainer wins),jockey (trainer wins),track (trainer placings),region (trainer placings),last30Days (trainer placings),last12Months (trainer placings),jockey (trainer placings),track (rider starts),region (rider starts),last30Days (rider starts),last12Months (rider starts),runner (rider starts),track (rider wins),region (rider wins),last30Days (rider wins),last12Months (rider wins),runner (rider wins),track (rider placings),region (rider placings),last30Days (rider placings),last12Months (rider placings),runner (rider placings)
IPSWICH,02/02/2022 12:00:00 AM,8,8,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,SACCA,J.ORMAN *,-2.0,-1.0,-1.0,9,1,0,5,6,1,2,2,5,0,5,3,3,1,2,0,0,1,2,0,1,0,1,0,1,1,0,0,3,1,0,1,1,0,0,2,2,0,1,1,1,1,17,57,11,216,41,2,4,3,29,9,8,14,2,63,17,105,374,13,654,5,22,66,3,128,2,23,88,1,179,1
IPSWICH,02/02/2022 12:00:00 AM,8,12,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,REAL EMPRESS,Not declared,-2.0,-1.0,-1.0,12,1,0,9,8,3,3,0,6,2,2,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,1,0,2,1,0,20,137,13,171,0,2,19,0,24,0,6,35,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,8,13,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,BOOMI'S BUDDY,A.SPINKS,0.0,-1.0,-1.0,26,5,1,21,18,2,3,1,9,4,2,3,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,5,1,1,3,3,0,0,1,1,1,0,0,0,0,1,1,0,23,1,0,0,0,0,0,0,0,0,3,0,76,147,26,283,1,9,11,0,20,0,13,23,4,40,0
IPSWICH,02/02/2022 12:00:00 AM,8,10,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,BRENTWOOD,S.T COLLETT,-2.0,-1.0,-1.0,3,1,0,2,2,1,1,0,3,0,0,2,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,73,476,65,801,14,11,93,9,155,3,22,133,18,220,2,43,115,63,708,0,11,15,11,78,0,8,19,12,140,0
IPSWICH,02/02/2022 12:00:00 AM,8,5,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,HAMLET VON SNITZEL,J.ORMAN,0.0,-1.0,-1.0,8,0,0,5,7,1,3,0,2,0,5,2,2,0,2,0,0,2,2,0,0,0,1,0,1,0,1,0,2,0,0,1,2,0,1,0,0,0,1,1,0,0,17,57,11,216,41,2,4,3,29,9,8,14,2,63,17,105,374,13,654,1,22,66,3,128,0,23,88,1,179,0
IPSWICH,02/02/2022 12:00:00 AM,8,4,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,CHECKERS,Not declared,-2.0,-1.0,-1.0,28,2,0,18,15,4,5,5,15,0,8,6,6,2,2,0,0,1,1,1,1,0,2,0,0,0,0,0,12,1,0,7,6,2,3,2,9,0,1,3,3,1,60,212,32,654,0,9,17,3,87,0,17,55,9,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,8,7,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,YOURJOKINGME RIGHT,S.CORMACK,0.0,-1.0,-1.0,11,0,0,4,5,4,6,1,4,2,1,3,3,0,2,0,0,1,1,1,1,0,1,0,0,0,1,0,5,0,0,3,3,1,2,0,2,1,0,1,1,0,16,31,18,141,21,2,2,1,20,3,2,4,5,29,10,31,77,26,267,10,2,5,1,20,2,13,28,6,74,5
IPSWICH,02/02/2022 12:00:00 AM,8,6,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,QUACKERY,Not declared,-2.0,-1.0,-1.0,6,0,0,4,4,1,1,1,3,0,0,3,1,0,2,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4,44,1,92,0,1,11,0,23,0,0,9,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPSWICH,02/02/2022 12:00:00 AM,8,1,,,FINE,GOOD4,BRUNCH AT THE BARN RACES 20 FEB CLASS 2,02/02/2022 06:50:00 PM,1200,,CLS2,BRAVE WARRIOR,J.LLOYD,0.0,-1.0,-1.0,5,1,0,1,3,0,2,2,1,0,1,1,1,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,7,45,5,105,56,1,9,1,14,11,2,10,1,26,17,66,242,22,502,5,6,33,3,67,2,18,76,9,147,2
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,3,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,BASILFROMTHEBLOCK,G.LO,0.0,21.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,98,11,158,8,0,8,1,17,0,7,22,1,32,0,14,58,28,226,0,0,1,3,17,0,1,12,3,43,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,11,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,SHEZ BETTY,S.CALLOW,-2.0,34.0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,5,107,0,0,1,0,2,0,1,8,1,18,0,0,10,39,66,0,0,2,8,10,0,0,3,6,9,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,2,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,APACHE KISS,S.LOGAN,0.0,101.0,101.0,2,0,0,0,1,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,24,135,10,1,7,2,21,3,3,9,3,18,0,61,161,19,468,1,1,11,1,27,0,8,19,1,64,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,9,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,EVENTUALLY,B.VORSTER,0.0,3.5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,96,44,616,187,13,26,8,114,38,16,37,15,159,66,86,210,39,465,0,16,40,14,76,0,26,67,12,129,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,8,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,CALLA DREAM,Anna Jordsjo,-2.0,11.0,15.0,2,1,0,0,0,2,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,10,21,3,37,0,0,0,2,4,0,3,4,0,8,0,67,160,48,469,0,9,13,3,32,0,5,22,6,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,12,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,TEQUILA SUNSET,Jessica Eaton,-2.0,18.0,26.0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59,10,87,2,4,5,0,7,0,3,9,1,13,0,73,188,40,456,1,7,13,1,47,0,7,27,7,90,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,10,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,JESTER PUPPET,Dylan Caboche,0.0,11.0,31.0,4,1,0,3,4,0,1,0,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,15,75,20,217,8,0,4,1,22,0,2,12,2,37,1,22,93,38,256,0,0,1,0,6,0,4,12,7,30,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,5,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,HEZWEST,P.GATT,0.0,14.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,5,107,1,0,1,0,2,0,1,8,1,18,0,64,181,54,389,0,5,21,7,44,0,13,34,10,83,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,4,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,BRAZANO,J.POTTER,1.0,14.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,5,34,1,0,0,0,4,0,0,3,2,10,0,69,191,50,421,0,1,14,4,37,0,11,38,14,99,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,7,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,STREET SWAGGER,T.PANNELL,2.0,11.0,7.5,2,0,0,1,1,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,5,59,2,3,6,1,10,0,1,5,1,9,0,96,235,25,581,0,17,35,7,85,0,22,51,6,157,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,6,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,JAAZEB,S.METCALFE,3.0,2.4,5.5,5,3,0,2,4,1,3,0,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,3,1,2,0,3,2,2,2,1,2,10,42,12,136,8,0,0,0,7,0,3,8,2,23,1,71,184,20,452,0,6,13,2,29,0,10,27,2,74,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,1,1,,,OCAST,GOOD4,TAB MAIDEN PLATE,02/02/2022 02:10:00 PM,1000,,3Y+MSW,PEARL DYNASTY,Teagan Voorham,4.0,18.0,31.0,2,1,0,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,93,15,266,34,4,10,1,37,6,8,26,3,64,8,17,48,40,206,2,0,3,1,20,0,2,8,10,37,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,15,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,MORE LUCKY KING,Campbell Rawiller,-2.0,81.0,1.01,7,2,0,6,7,0,1,0,4,7,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,91,34,212,0,4,6,2,15,0,4,16,8,42,0,4,8,10,341,0,0,1,1,26,0,0,0,1,54,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,3,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,REDENZO BULLET,D.TOOTELL,0.0,101.0,151.0,29,0,0,22,20,0,5,2,15,25,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,4,0,1,1,4,7,0,0,0,0,1,11,6,34,3,0,0,0,1,0,0,2,0,7,2,5,26,11,91,1,0,1,3,11,0,0,3,4,19,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,11,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,APACHE FOX,D.TOURNEUR,0.0,18.0,17.0,4,0,0,2,3,0,1,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,1,2,0,1,0,0,2,7,1,16,4,0,0,0,0,0,1,2,1,3,3,87,233,36,571,3,7,16,5,51,0,12,41,11,101,2
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,2,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,MAKE IT A DOUBLE,T.VOORHAM,0.0,18.0,18.0,6,1,0,3,3,1,2,1,5,6,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,2,7,2,8,1,0,0,0,0,0,0,1,0,1,0,17,48,40,206,1,0,3,1,20,0,2,8,10,37,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,9,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,REALITY CHECK,B.PRICE,1.0,21.0,71.0,6,2,1,3,4,0,2,0,3,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59,10,87,4,4,5,0,7,0,3,9,1,13,2,74,216,59,658,0,3,14,4,67,0,15,46,11,138,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,8,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,QUICK RETURN,J.MAUND,4.0,12.0,7.5,4,2,0,3,3,0,1,0,4,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,9,17,13,74,2,0,0,1,8,0,2,4,3,18,0,68,181,41,411,1,3,13,2,29,0,5,29,7,72,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,12,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,GOLDEN BEAUTY,E.BOYD,0.0,18.0,51.0,3,0,0,2,2,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,80,12,152,46,7,14,4,21,7,4,17,3,34,18,44,124,25,389,0,5,7,2,25,0,6,27,7,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,13,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,GRAND OPRY,P.GATT,0.0,10.0,13.0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,96,44,616,0,13,26,8,114,0,16,37,15,159,0,64,181,54,389,0,5,21,7,44,0,13,34,10,83,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,14,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,SHIRAZABEEL,B.VORSTER,2.0,5.5,3.4,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,96,44,616,187,13,26,8,114,38,16,37,15,159,66,86,210,39,465,0,16,40,14,76,0,26,67,12,129,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,10,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,DAME GINA,K.CROWTHER,0.0,12.0,19.0,2,2,0,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,129,59,787,139,9,23,11,124,23,13,34,15,200,37,101,236,52,707,1,16,38,11,115,0,27,63,16,168,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,5,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,HANSOM MAN,T.PANNELL,0.0,4.6,9.0,4,0,0,1,3,1,3,0,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,7,37,5,107,3,0,1,0,2,0,1,8,1,18,1,96,235,25,581,0,17,35,7,85,0,22,51,6,157,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,4,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,SO COMMANDING,J.EATON,0.0,101.0,151.0,6,1,0,5,3,0,0,1,3,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,3,61,2,0,0,0,1,0,4,4,1,4,0,73,188,40,456,1,7,13,1,47,0,7,27,7,90,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,7,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,PRINCE JOFRA,R.J HURDLE,3.0,2.9,3.2,3,1,0,0,2,1,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,2,0,1,1,0,23,57,24,135,8,1,7,2,21,2,3,9,3,18,3,74,189,35,448,1,4,24,7,62,0,20,48,9,114,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,6,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,I'M DUN DEELIN',S.CALLOW,0.0,34.0,71.0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,79,18,192,1,2,12,2,26,0,11,24,6,51,0,0,10,39,66,0,0,2,8,10,0,0,3,6,9,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,2,1,,,OCAST,GOOD4,DUTTON'S MAIDEN PLATE,02/02/2022 02:45:00 PM,1400,,3Y+MSW,HOOKED ON JIMMY,G.LO,0.0,31.0,34.0,4,0,0,2,3,0,2,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,91,34,212,1,4,6,2,15,0,4,16,8,42,1,14,58,28,226,0,0,1,3,17,0,1,12,3,43,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,3,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,CHARGING FIRE,S.METCALFE *,3.0,11.0,19.0,18,2,0,13,13,1,4,1,9,5,2,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,4,3,0,0,0,1,1,0,2,1,0,15,75,20,217,13,0,4,1,22,1,2,12,2,37,1,71,184,20,452,5,6,13,2,29,1,10,27,2,74,1
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,2,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,LIME SPIDER,K.CROWTHER *,0.0,9.0,23.0,11,0,1,8,7,2,2,0,8,2,0,3,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,1,0,0,10,15,8,116,55,1,1,3,15,8,3,3,2,22,13,101,236,52,707,7,16,38,11,115,1,27,63,16,168,2
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,9,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,YOUNG LARS,S.LOGAN,0.0,12.0,26.0,17,3,0,9,12,3,7,1,1,8,4,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,1,0,5,13,3,53,7,0,0,0,4,1,0,0,0,11,1,61,161,19,468,0,1,11,1,27,0,8,19,1,64,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,8,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,L'IL PIPER,R.J HURDLE,1.0,15.0,7.0,15,1,0,9,9,4,6,0,10,6,5,4,3,1,2,0,0,2,1,0,0,0,2,1,0,0,0,0,2,0,0,2,2,0,0,0,1,1,1,0,0,0,13,45,5,91,2,0,2,1,4,1,1,5,0,14,1,74,189,35,448,0,4,24,7,62,0,20,48,9,114,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,10,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,TWICE FORGOTTEN,D.CABOCHE,4.0,23.0,10.0,36,5,0,24,24,5,10,2,24,13,14,4,4,5,4,2,0,3,2,1,1,0,2,2,1,0,1,2,4,1,0,3,4,0,1,0,3,2,0,1,0,1,5,13,2,21,0,0,1,0,1,0,1,2,0,2,0,22,93,38,256,1,0,1,0,6,0,4,12,7,30,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,5,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,VINDEX,S.CALLOW,0.0,7.0,6.0,52,10,0,35,30,8,14,3,21,29,9,10,9,10,4,2,0,4,2,0,0,0,4,3,0,2,1,2,17,3,0,11,10,4,6,0,5,11,1,2,3,3,25,98,11,158,0,0,8,1,17,0,7,22,1,32,0,0,10,39,66,0,0,2,8,10,0,0,3,6,9,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,4,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,SECRET CHARGE,E.BOYD,0.0,12.0,34.0,57,0,0,54,23,2,3,0,49,24,31,10,8,0,8,0,0,8,3,0,0,0,7,2,5,1,1,0,13,0,0,13,6,0,0,0,12,8,5,0,4,0,1,11,6,34,5,0,0,0,1,1,0,2,0,7,2,44,124,25,389,6,5,7,2,25,1,6,27,7,75,3
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,7,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,WOUNDED SOLDIER,D.TOURNEUR,2.0,5.5,9.5,37,6,1,27,24,4,9,0,32,15,15,6,6,4,3,0,0,3,2,0,0,0,3,2,0,0,0,0,9,1,0,7,5,1,2,0,9,3,4,3,1,1,27,54,5,109,18,2,3,0,6,0,2,8,1,18,5,87,233,36,571,7,7,16,5,51,0,12,41,11,101,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,6,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,SAND CAT,B.VORSTER,0.0,5.0,4.0,84,4,2,56,52,15,25,1,74,37,19,8,7,4,11,0,1,6,6,2,4,0,10,6,2,1,0,0,25,0,0,16,12,6,9,0,22,8,6,1,3,0,18,56,11,80,3,1,4,1,6,1,0,11,4,17,1,86,210,39,465,0,16,40,14,76,0,26,67,12,129,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,3,1,,,OCAST,GOOD4,IRON GATE BM54 HANDICAP,02/02/2022 03:20:00 PM,1200,,BM-54,CAPTAIN SOLO,J.TOEROEK,0.0,3.3,3.7,16,1,0,13,7,2,2,1,14,5,8,5,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,6,0,0,5,4,1,1,0,6,2,2,2,2,0,25,93,30,238,9,2,9,4,32,4,7,25,12,63,3,75,192,20,402,0,5,25,3,57,0,25,49,7,107,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,15,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,RAPID RIDE,Anna Jordsjo,0.0,61.0,61.0,20,0,0,16,11,3,4,0,9,9,4,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,3,2,0,0,0,3,2,0,0,0,0,1,13,2,17,0,0,0,0,0,0,0,1,0,3,0,67,160,48,469,0,9,13,3,32,0,5,22,6,75,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,3,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,TUKI TWELVE,Barend Vorster,3.0,6.5,3.5,3,0,0,3,3,0,0,0,1,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,96,44,616,187,13,26,8,114,38,16,37,15,159,66,86,210,39,465,0,16,40,14,76,0,26,67,12,129,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,11,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,STAYING STRONG,D.CABOCHE,0.0,41.0,101.0,17,2,0,10,12,1,5,2,4,1,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,6,1,8,0,0,0,0,0,0,0,0,0,1,0,22,93,38,256,2,0,1,0,6,0,4,12,7,30,0
MURRAY BRIDGE,02/02/2022 12:00:00 AM,4,2,,,OCAST,GOOD4,FIBRETRACK MAIDEN/CLASS 1 PLATE,02/02/2022 03:55:00 PM,2000,,CL1-SW,OATH OF OMERTA,Jessica Eaton,1.0,3.8,2.0,6,2,0,5,6,0,1,0,4,1,5,3,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,58,10,222,105,4,6,0,25,17,4,6,3,44,22,73,188,40,456,4,7,13,1,47,0,7,27,7,90,0
